Final Letter Grade Rating,rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
1,741.00,19730424.00,566.00,149.00,70.00,17,20081231.00,1.41,2.53,2457729.00,172244.00,11835.00,1607507.00,0.00,2098190.00,1445851.00,595875.00,19056.00,285250.00,15000.00,270250.00,37750.00,0.00,0.00,298834.00,261084.00,37750.00,3.00,20.00,5.00,99150.00,323000.00,301.00,76.00,136.00,89.00,0.00,30.00,271.00,0.00,0.00,6.00,0.00,1.70,0.00,128.00,139.00,30.00,4.00,0.00,0.00
1,741.00,19730424.00,566.00,149.00,70.00,17,20091231.00,1.47,2.87,2525664.00,157845.00,6159.00,1607507.00,0.00,2246319.00,1425323.00,641902.00,0.00,285250.00,15000.00,270250.00,37750.00,0.00,0.00,298834.00,261084.00,37750.00,3.00,20.00,5.00,99150.00,323000.00,301.00,76.00,136.00,89.00,0.00,30.00,271.00,0.00,0.00,6.00,0.00,1.70,0.00,128.00,139.00,30.00,4.00,0.00,0.00
1,741.00,19730424.00,566.00,149.00,70.00,17,20101231.00,1.6,3.31,2908237.00,333420.00,2740.00,1607507.00,0.00,2861465.00,1559297.00,693902.00,0.00,285250.00,15000.00,270250.00,37750.00,0.00,0.00,298834.00,261084.00,37750.00,3.00,20.00,5.00,99150.00,323000.00,301.00,76.00,136.00,89.00,0.00,30.00,271.00,0.00,0.00,6.00,0.00,1.70,0.00,128.00,139.00,30.00,4.00,0.00,0.00
2,685.00,19720411.00,568.00,318.00,52.00,4,19951231.00,1.37,0.74,786562.00,57651.00,0.00,531738.00,0.00,257639.00,456153.00,105674.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
2,685.00,19720411.00,568.00,318.00,52.00,4,19961231.00,1.31,0.89,925732.00,229789.00,10871.00,521573.00,0.00,319252.00,472245.00,112966.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,19971231.00,1.74,1.18,1015541.00,84525.00,3710.00,531738.00,0.00,322830.00,394044.00,120761.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,19981231.00,1.93,1.12,1111497.00,81856.00,1846.00,531738.00,0.00,554004.00,619075.00,125235.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,19991231.00,2.92,1.15,1563714.00,70158.00,1081.00,511409.00,0.00,234086.00,2737744.00,134155.00,2400000.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,20001231.00,3.73,4.85,2003305.00,16453.00,1345.00,531738.00,0.00,991565.00,351984.00,147526.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,20011231.00,3.89,4.98,2080663.00,12944.00,1006.00,531738.00,0.00,1158227.00,390175.00,157705.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,20021231.00,3.86,6.96,2079097.00,23508.00,797.00,531738.00,0.00,1919483.00,444187.00,168588.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,20031231.00,3.36,5.88,1787241.00,0.00,1070.00,531738.00,0.00,1372917.00,413749.00,180222.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,20041231.00,3.35,6.95,1783807.00,0.00,1429.00,531738.00,0.00,1368355.00,389581.00,192658.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,20051231.00,3.05,4.51,1621718.00,0.00,2098.00,531738.00,0.00,978794.00,423062.00,205953.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,20061231.00,3.07,6.07,1641468.00,4574.00,4996.00,531738.00,0.00,1077587.00,397736.00,220164.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,20071231.00,3.26,7.05,1759008.00,14500.00,8502.00,531738.00,0.00,1300901.00,419784.00,235356.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,20081231.00,3.19,4.1,1866816.00,165365.00,6501.00,531738.00,0.00,1158223.00,534120.00,251598.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
1,685.00,19720411.00,568.00,318.00,52.00,4,20091231.00,3.28,3.07,1875165.00,128814.00,2176.00,531738.00,0.00,1036486.00,606936.00,268959.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
2,685.00,19720411.00,568.00,318.00,52.00,4,20101231.00,3.08,0.35,1737236.00,99394.00,736.00,531738.00,0.00,227397.00,936175.00,287519.00,0.00,154072.00,11147.00,142925.00,13500.00,0.00,29248.00,97515.00,85115.00,12400.00,1.00,16.00,3.00,14419.00,196820.00,127.00,25.00,0.00,102.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1.14,16.00,83.00,22.00,6.00,0.00,0.00,0.00
3,971.00,19850716.00,655.00,319.00,65.00,4,19951231.00,0.64,2.56,127582.00,0.00,1106.00,196492.00,0.00,95001.00,90869.00,53804.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
1,971.00,19850716.00,655.00,319.00,65.00,4,19961231.00,1.05,2.6,130235.00,13748.00,0.00,111398.00,0.00,97528.00,92904.00,55458.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
3,971.00,19850716.00,655.00,319.00,65.00,4,19971231.00,0.68,6.13,144759.00,9901.00,1606.00,196491.00,0.00,117846.00,76393.00,57163.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
1,971.00,19850716.00,655.00,319.00,65.00,4,19981231.00,0.79,5.34,176268.00,19489.00,988.00,196493.00,0.00,110477.00,79618.00,58921.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
3,971.00,19850716.00,655.00,319.00,65.00,4,19991231.00,0.85,7.63,170925.00,3450.00,730.00,196493.00,0.00,152893.00,80765.00,60733.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
3,971.00,19850716.00,655.00,319.00,65.00,4,20001231.00,0.84,4.35,165965.00,0.00,653.00,196493.00,0.00,140941.00,94986.00,62600.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
1,971.00,19850716.00,655.00,319.00,65.00,4,20011231.00,1.07,12.04,211385.00,0.00,683.00,196493.00,0.00,224977.00,83215.00,64525.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
1,971.00,19850716.00,655.00,319.00,65.00,4,20021231.00,1.16,12.41,228879.00,0.00,441.00,196493.00,0.00,288798.00,89775.00,66509.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
1,971.00,19850716.00,655.00,319.00,65.00,4,20031231.00,1.11,12.96,218339.00,0.00,409.00,196493.00,0.00,245752.00,87523.00,68554.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
1,971.00,19850716.00,655.00,319.00,65.00,4,20041231.00,1.13,20,221932.00,0.00,510.00,196493.00,0.00,341846.00,87753.00,70662.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
1,971.00,19850716.00,655.00,319.00,65.00,4,20051231.00,1.13,20.45,222344.00,0.00,627.00,196493.00,0.00,433265.00,93999.00,72817.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
1,971.00,19850716.00,655.00,319.00,65.00,4,20061231.00,1.24,24.04,244230.00,0.00,1071.00,196493.00,0.00,543952.00,97698.00,75074.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
1,971.00,19850716.00,655.00,319.00,65.00,4,20071231.00,1.06,18.01,210508.00,0.00,1429.00,196493.00,0.00,622969.00,111982.00,77383.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
1,971.00,19850716.00,655.00,319.00,65.00,4,20081231.00,1.24,16.25,244309.00,0.00,1029.00,196493.00,0.00,681119.00,121684.00,79761.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
1,971.00,19850716.00,655.00,319.00,65.00,4,20091231.00,1.18,20.39,233045.00,0.00,427.00,196493.00,0.00,782501.00,120595.00,82214.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
1,971.00,19850716.00,655.00,319.00,65.00,4,20101231.00,1.02,18.97,201275.00,0.00,185.00,196493.00,0.00,790794.00,126426.00,84742.00,0.00,25500.00,1500.00,24000.00,0.00,0.00,0.00,20000.00,20000.00,0.00,1.00,3.00,1.00,48885.00,25500.00,27.00,12.00,0.00,15.00,0.00,27.00,0.00,0.00,0.00,3.00,0.00,1.07,2.00,21.00,4.00,0.00,0.00,0.00,0.00
4,1141.00,19981201.00,980.00,149.00,149.00,15,19991231.00,0,0.36,320010.00,0.00,0.00,0.00,0.00,1173104.00,3328401.00,43377.00,0.00,225480.00,15580.00,209900.00,4040.00,,,210140.00,206100.00,4040.00,11.00,4.00,0.00,324183.00,229520.00,202.00,150.00,0.00,52.00,0.00,0.00,202.00,0.00,0.00,4.00,0.00,2.93,0.00,23.00,42.00,80.00,41.00,16.00,0.00
1,1141.00,19981201.00,980.00,149.00,149.00,15,20001231.00,1.23,2.03,977612.00,41987.00,51137.00,717899.00,0.00,1957708.00,5488576.00,4522385.00,0.00,225480.00,15580.00,209900.00,4040.00,,,210140.00,206100.00,4040.00,11.00,4.00,0.00,324183.00,229520.00,202.00,150.00,0.00,52.00,0.00,0.00,202.00,0.00,0.00,4.00,0.00,2.93,0.00,23.00,42.00,80.00,41.00,16.00,0.00
1,1141.00,19981201.00,980.00,149.00,149.00,15,20011231.00,0.95,2.52,617845.00,42989.00,51976.00,548125.00,0.00,1370149.00,597520.00,53214.00,0.00,225480.00,15580.00,209900.00,4040.00,,,210140.00,206100.00,4040.00,11.00,4.00,0.00,324183.00,229520.00,202.00,150.00,0.00,52.00,0.00,0.00,202.00,0.00,0.00,4.00,0.00,2.93,0.00,23.00,42.00,80.00,41.00,16.00,0.00
1,1141.00,19981201.00,980.00,149.00,149.00,15,20021231.00,1.47,2.5,1135579.00,295804.00,34492.00,548125.00,0.00,1526335.00,666130.00,56412.00,0.00,225480.00,15580.00,209900.00,4040.00,,,210140.00,206100.00,4040.00,11.00,4.00,0.00,324183.00,229520.00,202.00,150.00,0.00,52.00,0.00,0.00,202.00,0.00,0.00,4.00,0.00,2.93,0.00,23.00,42.00,80.00,41.00,16.00,0.00
1,1141.00,19981201.00,980.00,149.00,149.00,15,20031231.00,1.25,2.33,894321.00,181661.00,29958.00,548125.00,0.00,1446993.00,681059.00,59802.00,0.00,225480.00,15580.00,209900.00,4040.00,,,210140.00,206100.00,4040.00,11.00,4.00,0.00,324183.00,229520.00,202.00,150.00,0.00,52.00,0.00,0.00,202.00,0.00,0.00,4.00,0.00,2.93,0.00,23.00,42.00,80.00,41.00,16.00,0.00
1,1141.00,19981201.00,980.00,149.00,149.00,15,20041231.00,1.73,2.71,1655784.00,681686.00,28266.00,548125.00,0.00,1811986.00,731599.00,63395.00,0.00,225480.00,15580.00,209900.00,4040.00,,,210140.00,206100.00,4040.00,11.00,4.00,0.00,324183.00,229520.00,202.00,150.00,0.00,52.00,0.00,0.00,202.00,0.00,0.00,4.00,0.00,2.93,0.00,23.00,42.00,80.00,41.00,16.00,0.00
1,1141.00,19981201.00,980.00,149.00,149.00,15,20051231.00,1.13,3.06,828338.00,187690.00,23591.00,548125.00,0.00,1472220.00,547894.00,67205.00,0.00,225480.00,15580.00,209900.00,4040.00,,,210140.00,206100.00,4040.00,11.00,4.00,0.00,324183.00,229520.00,202.00,150.00,0.00,52.00,0.00,0.00,202.00,0.00,0.00,4.00,0.00,2.93,0.00,23.00,42.00,80.00,41.00,16.00,0.00
1,1141.00,19981201.00,980.00,149.00,149.00,15,20061231.00,1.42,3.6,957169.00,127966.00,48972.00,548125.00,0.00,1699814.00,542981.00,71244.00,0.00,225480.00,15580.00,209900.00,4040.00,,,210140.00,206100.00,4040.00,11.00,4.00,0.00,324183.00,229520.00,202.00,150.00,0.00,52.00,0.00,0.00,202.00,0.00,0.00,4.00,0.00,2.93,0.00,23.00,42.00,80.00,41.00,16.00,0.00
1,1141.00,19981201.00,980.00,149.00,149.00,15,20071231.00,1.38,4.33,926231.00,115520.00,54786.00,546096.00,0.00,1817876.00,495054.00,75525.00,0.00,225480.00,15580.00,209900.00,4040.00,,,210140.00,206100.00,4040.00,11.00,4.00,0.00,324183.00,229520.00,202.00,150.00,0.00,52.00,0.00,0.00,202.00,0.00,0.00,4.00,0.00,2.93,0.00,23.00,42.00,80.00,41.00,16.00,0.00
1,1141.00,19981201.00,980.00,149.00,149.00,15,20081231.00,1.2,2.84,1023069.00,328076.00,39363.00,545753.00,0.00,1631156.00,654472.00,80064.00,0.00,225480.00,15580.00,209900.00,4040.00,,,210140.00,206100.00,4040.00,11.00,4.00,0.00,324183.00,229520.00,202.00,150.00,0.00,52.00,0.00,0.00,202.00,0.00,0.00,4.00,0.00,2.93,0.00,23.00,42.00,80.00,41.00,16.00,0.00
1,1141.00,19981201.00,980.00,149.00,149.00,15,20091231.00,1.23,4.12,851668.00,165137.00,15108.00,545390.00,0.00,1645074.00,484185.00,84875.00,0.00,225480.00,15580.00,209900.00,4040.00,,,210140.00,206100.00,4040.00,11.00,4.00,0.00,324183.00,229520.00,202.00,150.00,0.00,52.00,0.00,0.00,202.00,0.00,0.00,4.00,0.00,2.93,0.00,23.00,42.00,80.00,41.00,16.00,0.00
1,1141.00,19981201.00,980.00,149.00,149.00,15,20101231.00,1.34,3.34,908590.00,168210.00,6627.00,547085.00,0.00,1532074.00,548206.00,89976.00,0.00,225480.00,15580.00,209900.00,4040.00,,,210140.00,206100.00,4040.00,11.00,4.00,0.00,324183.00,229520.00,202.00,150.00,0.00,52.00,0.00,0.00,202.00,0.00,0.00,4.00,0.00,2.93,0.00,23.00,42.00,80.00,41.00,16.00,0.00
1,801.00,19751015.00,483.00,66.00,8.00,15,19951231.00,2.39,11.11,521937.00,23127.00,14851.00,202672.00,0.00,1576587.00,184424.00,42545.00,0.00,130135.00,0.00,130135.00,0.00,0.00,0.00,82820.00,82820.00,0.00,1.00,5.00,1.00,202004.00,130135.00,109.00,81.00,28.00,0.00,0.00,109.00,0.00,0.00,0.00,11.00,0.00,1.11,0.00,97.00,12.00,0.00,0.00,0.00,0.00
1,801.00,19751015.00,483.00,66.00,8.00,15,19961231.00,2.29,2.65,500345.00,25000.00,20871.00,198237.00,0.00,355534.00,310771.00,176468.00,0.00,130135.00,0.00,130135.00,0.00,0.00,0.00,82820.00,82820.00,0.00,1.00,5.00,1.00,202004.00,130135.00,109.00,81.00,28.00,0.00,0.00,109.00,0.00,0.00,0.00,11.00,0.00,1.11,0.00,97.00,12.00,0.00,0.00,0.00,0.00
1,801.00,19751015.00,483.00,66.00,8.00,15,19971231.00,2.27,2.58,548109.00,59842.00,28008.00,202421.00,0.00,349090.00,346168.00,211075.00,0.00,130135.00,0.00,130135.00,0.00,0.00,0.00,82820.00,82820.00,0.00,1.00,5.00,1.00,202004.00,130135.00,109.00,81.00,28.00,0.00,0.00,109.00,0.00,0.00,0.00,11.00,0.00,1.11,0.00,97.00,12.00,0.00,0.00,0.00,0.00
1,801.00,19751015.00,483.00,66.00,8.00,15,19981231.00,1.09,2.23,540788.00,37203.00,22781.00,439576.00,0.00,307503.00,363893.00,226138.00,0.00,130135.00,0.00,130135.00,0.00,0.00,0.00,82820.00,82820.00,0.00,1.00,5.00,1.00,202004.00,130135.00,109.00,81.00,28.00,0.00,0.00,109.00,0.00,0.00,0.00,11.00,0.00,1.11,0.00,97.00,12.00,0.00,0.00,0.00,0.00
3,801.00,19751015.00,483.00,66.00,8.00,15,19991231.00,0.7,1.46,461083.00,138667.00,22248.00,429890.00,0.00,283503.00,421026.00,227166.00,0.00,130135.00,0.00,130135.00,0.00,0.00,0.00,82820.00,82820.00,0.00,1.00,5.00,1.00,202004.00,130135.00,109.00,81.00,28.00,0.00,0.00,109.00,0.00,0.00,0.00,11.00,0.00,1.11,0.00,97.00,12.00,0.00,0.00,0.00,0.00
1,801.00,19751015.00,483.00,66.00,8.00,15,20001231.00,1.34,1.94,630858.00,56349.00,20613.00,413721.00,0.00,272544.00,357676.00,217328.00,0.00,130135.00,0.00,130135.00,0.00,0.00,0.00,82820.00,82820.00,0.00,1.00,5.00,1.00,202004.00,130135.00,109.00,81.00,28.00,0.00,0.00,109.00,0.00,0.00,0.00,11.00,0.00,1.11,0.00,97.00,12.00,0.00,0.00,0.00,0.00
1,801.00,19751015.00,483.00,66.00,8.00,15,20011231.00,1.12,2.13,497215.00,48135.00,13154.00,390573.00,0.00,330370.00,308264.00,153269.00,0.00,130135.00,0.00,130135.00,0.00,0.00,0.00,82820.00,82820.00,0.00,1.00,5.00,1.00,202004.00,130135.00,109.00,81.00,28.00,0.00,0.00,109.00,0.00,0.00,0.00,11.00,0.00,1.11,0.00,97.00,12.00,0.00,0.00,0.00,0.00
1,801.00,19751015.00,483.00,66.00,8.00,15,20021231.00,1,1.8,474706.00,114713.00,12502.00,348779.00,0.00,338583.00,385558.00,197873.00,0.00,130135.00,0.00,130135.00,0.00,0.00,0.00,82820.00,82820.00,0.00,1.00,5.00,1.00,202004.00,130135.00,109.00,81.00,28.00,0.00,0.00,109.00,0.00,0.00,0.00,11.00,0.00,1.11,0.00,97.00,12.00,0.00,0.00,0.00,0.00
1,801.00,19751015.00,483.00,66.00,8.00,15,20031231.00,1.13,1.52,534548.00,101260.00,7649.00,375333.00,0.00,324960.00,407702.00,193573.00,0.00,130135.00,0.00,130135.00,0.00,0.00,0.00,82820.00,82820.00,0.00,1.00,5.00,1.00,202004.00,130135.00,109.00,81.00,28.00,0.00,0.00,109.00,0.00,0.00,0.00,11.00,0.00,1.11,0.00,97.00,12.00,0.00,0.00,0.00,0.00
1,801.00,19751015.00,483.00,66.00,8.00,15,20041231.00,1.14,1.36,565093.00,144792.00,6934.00,363049.00,0.00,410651.00,434087.00,131159.00,0.00,130135.00,0.00,130135.00,0.00,0.00,0.00,82820.00,82820.00,0.00,1.00,5.00,1.00,202004.00,130135.00,109.00,81.00,28.00,0.00,0.00,109.00,0.00,0.00,0.00,11.00,0.00,1.11,0.00,97.00,12.00,0.00,0.00,0.00,0.00
1,801.00,19751015.00,483.00,66.00,8.00,15,20051231.00,1.22,1.57,406571.00,59360.00,6145.00,279964.00,0.00,326640.00,364666.00,156527.00,0.00,130135.00,0.00,130135.00,0.00,0.00,0.00,82820.00,82820.00,0.00,1.00,5.00,1.00,202004.00,130135.00,109.00,81.00,28.00,0.00,0.00,109.00,0.00,0.00,0.00,11.00,0.00,1.11,0.00,97.00,12.00,0.00,0.00,0.00,0.00
1,801.00,19751015.00,483.00,66.00,8.00,15,20061231.00,1.18,1.64,489391.00,129917.00,7938.00,297063.00,0.00,324788.00,376673.00,178578.00,0.00,130135.00,0.00,130135.00,0.00,0.00,0.00,82820.00,82820.00,0.00,1.00,5.00,1.00,202004.00,130135.00,109.00,81.00,28.00,0.00,0.00,109.00,0.00,0.00,0.00,11.00,0.00,1.11,0.00,97.00,12.00,0.00,0.00,0.00,0.00
